Researcher	Researcher_Reactor	Sample_Name	Day	Seq_Tech	MAG_ID	Relative_Abundance
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_MEG5_1	0.12840316
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_ACID2_1	0.075385176
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_ANA1_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_TS_EUB1_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_TS_EUB2_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_LCO1_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_TS_LCO2_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_TS_LCO3_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	MS_LCO1_2018_genome	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_ACUT1_1	5.818592
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_SPH1_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_DM_BACIL1_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_DM_BURK1_1	0.1486032
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_ATO4_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_BACIL2_1	0.2122184
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_TS_ACET1_1	0.010364867
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_TS_LCO1_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_BACIL1_1	0.5714682
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_PREV1_1	0.10885896
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_SPH2_1	0.034665357
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_TS_ACET2_1	0.15171461
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_ATO2_1	2.4001427
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_DM_BACTE1_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_DM_DIAL1_1	0.02792637
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_BACIL7_1	0.45468542
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_BACTE7_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_PREV6_1	4.388744
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_PREV7_1	0.45046496
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_SELEN1_1	0.012544187
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_TS_BUL1_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_TS_PREV1_1	4.48321
KW	KW_USB	UASB3_wk_11L	77	Illumina	MS_ACET1	0.009300453
KW	KW_USB	UASB3_wk_11L	77	Illumina	MS_COR4	0.04355217
KW	KW_USB	UASB3_wk_11L	77	Illumina	MS_COR5	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	MS_LAC1_2018_genome	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	MS_LAC2_2018_genome	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	MS_LAC3_2018_genome	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	MS_LAC5_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	MS_LCO2	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_DM_ACET1_1	0.012421584
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_DM_ATO2_1	0.064372905
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_DM_BIF1_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_DM_CLOS2_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_DM_LAC2_1	0.1021307
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_DM_LAC3_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_DM_LENLAC1_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_DM_LIGLAC1_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_ACT1_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_ATO3_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_ATO6_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_BACTE2_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_BACTE5_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_BIF12_1	1.2229619
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_BIF14_1	1.219412
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_BIF16_1	0.08757155
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_BIF5_1	0.045219146
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_BIF8_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_BURK4_1	0.9781592
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_ENTER1_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_LCO2_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_MEG1_1	3.586916
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_MEG3_1	0.30719697
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_OSCL3_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_STREP1_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_TS_ACET6_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_TS_LACCAS2_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_TS_LACPLAN1_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_TS_PED3_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_TS_PREV2_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_DM_ACUT4_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_BACIL6_1	0.051362388
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_BIF4_1	0.050469313
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_LAC1_1	0.5447987
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_LIQLAC2_1	0.42720228
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_TS_BAC2_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_TS_CLOS1_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_DM_ATO1_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_DM_SCHLAC1_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_ACT2_1	0.006096761
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_BURK1_1	0.36009508
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_ENTER2_1	0.44229195
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_PREV4_1	0.7725125
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_TS_LAC6_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	MS_COR2_2018_genome	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	MS_COR3_2018_genome	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	MS_LAC4_2018_genome	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_DM_ACUT1_1	0.3358886
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_DM_ACUT3_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_BACIL8_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_BIF11_1	0.7902186
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_BIF18_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_BIF19_1	0.11681491
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_BIF7_1	0.14741766
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_BIF9_1	1.5331855
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_BUL1_1	5.298084
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_BUL2_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_ENTER4_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_PREV8_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_SCHLAC1_1	0.2857963
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_MP_SPOR1_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_TS_ACET5_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_TS_BAC1_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_TS_LAC5_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_TS_LEVLAC1_1	0
KW	KW_USB	UASB3_wk_11L	77	Illumina	UW_TS_LIMLAC1_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_DM_LIMLAC1_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_ATO5_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_BIF15_1	0.039577227
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_TS_LAC2_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_TS_LACCAS1_1	0.010126279
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_TS_PED1_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_TS_PED2_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_BIF3_1	2.37337885
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_TS_ACET3_1	0.001621684
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_TS_LAC1_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_TS_LAC3_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_BIF2_1	14.359021
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_LEUC1_1	0.004362053
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_DM_LIMLAC2_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_BIF10_1	0.138495175
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_LIQLAC1_1	2.1517465
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_TS_ATO2_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_TS_ATO3_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_TS_COMLAC1_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_TS_FURLAC1_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	MS_EUB1_2018_genome	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_DM_MEG1_1	0.016635882
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_ACID1_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_BACTE1_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_CLOS1_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_CLOS2_1	3.0324886
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_MEG5_1	0.02953501
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_ACID2_1	0.021967835
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_ANA1_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_TS_EUB1_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_TS_EUB2_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_LCO1_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_TS_LCO2_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_TS_LCO3_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	MS_LCO1_2018_genome	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_ACUT1_1	5.1453825
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_SPH1_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_DM_BACIL1_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_DM_BURK1_1	0.063999535
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_ATO4_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_BACIL2_1	0.0290186
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_TS_ACET1_1	0.005503858
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_TS_LCO1_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_BACIL1_1	0.088768685
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_PREV1_1	5.07092275
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_SPH2_1	0.026073093
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_TS_ACET2_1	0.003293079
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_ATO2_1	0.20098908
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_DM_BACTE1_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_DM_DIAL1_1	0.011636611
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_BACIL7_1	0.019954147
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_BACTE7_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_PREV6_1	2.1921536
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_PREV7_1	0.55898105
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_SELEN1_1	0.002830472
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_TS_BUL1_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_TS_PREV1_1	1.45748275
KW	KW_USB	UASB3_wk_14L	98	PacBio	MS_ACET1	0.001696293
KW	KW_USB	UASB3_wk_14L	98	PacBio	MS_COR4	0.039831333
KW	KW_USB	UASB3_wk_14L	98	PacBio	MS_COR5	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	MS_LAC1_2018_genome	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	MS_LAC2_2018_genome	0.028741254
KW	KW_USB	UASB3_wk_14L	98	PacBio	MS_LAC3_2018_genome	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	MS_LAC5_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	MS_LCO2	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_DM_ACET1_1	0.016379128
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_DM_ATO2_1	0.058949735
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_DM_BIF1_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_DM_CLOS2_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_DM_LAC2_1	0.3336754
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_DM_LAC3_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_DM_LENLAC1_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_DM_LIGLAC1_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_ACT1_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_ATO3_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_ATO6_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_BACTE2_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_BACTE5_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_BIF12_1	1.7219546
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_BIF14_1	1.2591443
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_BIF16_1	0.25473407
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_BIF5_1	0.099593745
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_BIF8_1	0.006969199
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_BURK4_1	1.7054074
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_ENTER1_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_LCO2_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_MEG1_1	0.31193748
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_MEG3_1	0.057553377
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_OSCL3_1	0.003012573
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_STREP1_1	0.06384817
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_TS_ACET6_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_TS_LACCAS2_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_TS_LACPLAN1_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_TS_PED3_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_TS_PREV2_1	0.008008907
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_DM_ACUT4_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_BACIL6_1	0.017382778
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_BIF4_1	0.07033343
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_LAC1_1	4.3666882
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_LIQLAC2_1	0.34601675
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_TS_BAC2_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_TS_CLOS1_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_DM_ATO1_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_DM_SCHLAC1_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_ACT2_1	0.023220045
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_BURK1_1	0.059565505
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_ENTER2_1	1.32358015
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_PREV4_1	1.181660765
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_TS_LAC6_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	MS_COR2_2018_genome	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	MS_COR3_2018_genome	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	MS_LAC4_2018_genome	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_DM_ACUT1_1	0.0360499
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_DM_ACUT3_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_BACIL8_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_BIF11_1	1.86149945
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_BIF18_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_BIF19_1	0.047968872
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_BIF7_1	1.28715085
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_BIF9_1	3.0752636
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_BUL1_1	3.75718585
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_BUL2_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_ENTER4_1	0.008107759
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_PREV8_1	1.22941465
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_SCHLAC1_1	0.17943616
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_MP_SPOR1_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_TS_ACET5_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_TS_BAC1_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_TS_LAC5_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_TS_LEVLAC1_1	0
KW	KW_USB	UASB3_wk_14L	98	PacBio	UW_TS_LIMLAC1_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_DM_LIMLAC1_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_MP_ATO5_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_MP_BIF15_1	0.09251552
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_TS_LAC2_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_TS_LACCAS1_1	0.0126982
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_TS_PED1_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_TS_PED2_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_MP_BIF3_1	3.4229014
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_TS_ACET3_1	0.002976897
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_TS_LAC1_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_TS_LAC3_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_MP_BIF2_1	16.545406
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_MP_LEUC1_1	0.006407707
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_DM_LIMLAC2_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_MP_BIF10_1	0.33087447
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_MP_LIQLAC1_1	1.3999661
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_TS_ATO2_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_TS_ATO3_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_TS_COMLAC1_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_TS_FURLAC1_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	MS_EUB1_2018_genome	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_DM_MEG1_1	0.02434962
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_MP_ACID1_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_MP_BACTE1_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_MP_CLOS1_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_MP_CLOS2_1	4.9523187
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_MP_MEG5_1	0.07276691
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_MP_ACID2_1	0.03572302
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_MP_ANA1_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_TS_EUB1_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_TS_EUB2_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_MP_LCO1_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_TS_LCO2_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_TS_LCO3_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	MS_LCO1_2018_genome	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_MP_ACUT1_1	3.8084204
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_MP_SPH1_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_DM_BACIL1_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_DM_BURK1_1	0.056005772
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_MP_ATO4_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_MP_BACIL2_1	0.046028536
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_TS_ACET1_1	0.039566547
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_TS_LCO1_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_MP_BACIL1_1	0.15041739
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_MP_PREV1_1	6.189702
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_MP_SPH2_1	0.035626683
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_TS_ACET2_1	0.004375254
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_MP_ATO2_1	0.40031236
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_DM_BACTE1_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_DM_DIAL1_1	0.02134069
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_MP_BACIL7_1	0.029766992
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_MP_BACTE7_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_MP_PREV6_1	1.0733806
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_MP_PREV7_1	0.91034883
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_MP_SELEN1_1	0.014800183
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_TS_BUL1_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_TS_PREV1_1	1.040887
KW	KW_USB	UASB3_wk_15M	105	Illumina	MS_ACET1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	MS_COR4	0.0934817
KW	KW_USB	UASB3_wk_15M	105	Illumina	MS_COR5	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	MS_LAC1_2018_genome	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	MS_LAC2_2018_genome	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	MS_LAC3_2018_genome	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	MS_LAC5_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	MS_LCO2	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_DM_ACET1_1	0.17768706
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_DM_ATO2_1	0.12239728
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_DM_BIF1_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_DM_CLOS2_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_DM_LAC2_1	0.530315
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_DM_LAC3_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_DM_LENLAC1_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_DM_LIGLAC1_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_MP_ACT1_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_MP_ATO3_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_MP_ATO6_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_MP_BACTE2_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_MP_BACTE5_1	0
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_MP_BIF12_1	1.69909
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_MP_BIF14_1	1.7614602
KW	KW_USB	UASB3_wk_15M	105	Illumina	UW_MP_BIF16_1	0.60936064
